URL,Texto,H1,H2,H3,H4,H5,H6,H7
https://en.wikipedia.org/wiki/Marabi,Marabi,African,Marabi,,,,,
https://en.wikipedia.org/wiki/Marrabenta,Marrabenta,African,Marrabenta,,,,,
https://en.wikipedia.org/wiki/Maskandi,Maskandi,African,Maskandi,,,,,
https://en.wikipedia.org/wiki/Mbalax,Mbalax,African,Mbalax,,,,,
https://en.wikipedia.org/wiki/Mbaqanga,Mbaqanga,African,Mbaqanga,,,,,
https://en.wikipedia.org/wiki/Mbube_(genre),Mbube,African,Mbube,,,,,
https://en.wikipedia.org/wiki/Morna_(music),Morna,African,Morna,,,,,
https://en.wikipedia.org/wiki/Music_of_Egypt,Music of Egypt,African,Music of Egypt,,,,,
https://en.wikipedia.org/wiki/Music_of_Nigeria,Music of Nigeria,African,Music of Nigeria,,,,,
https://en.wikipedia.org/wiki/Ndombolo,Ndombolo,African,Ndombolo,,,,,
https://en.wikipedia.org/wiki/Owerri_Bongo,Owerri Bongo,African,Owerri Bongo,,,,,
https://en.wikipedia.org/wiki/Amapiano,Ojapiano,African,Ojapiano,,,,,
https://en.wikipedia.org/wiki/Palm-wine_music,Palm-wine,African,Palm-wine,,,,,
https://en.wikipedia.org/wiki/Raï,Raï,African,Raï,,,,,
https://en.wikipedia.org/wiki/Rumba,Rumba,African,Rumba,,,,,
https://en.wikipedia.org/wiki/Sakara_music,Sakara,African,Sakara,,,,,
https://en.wikipedia.org/wiki/Sega_music,Sega,African,Sega,,,,,
https://en.wikipedia.org/wiki/Seggae,Seggae,African,Seggae,,,,,
https://en.wikipedia.org/wiki/Semba,Semba,African,Semba,,,,,
https://en.wikipedia.org/wiki/Shangaan_electro,Shangaan electro,African,Shangaan electro,,,,,
https://en.wikipedia.org/wiki/Soukous,Soukous,African,Soukous,,,,,
https://en.wikipedia.org/wiki/Kwassa_kwassa,Kwassa kwassa,African,Soukous,,Kwassa kwassa,,,
https://en.wikipedia.org/wiki/Taarab,Taarab,African,Taarab,,,,,
https://en.wikipedia.org/wiki/Zamrock,Zamrock,African,Zamrock,,,,,
https://en.wikipedia.org/wiki/Zouglou,Zouglou,African,Zouglou,,,,,
https://en.wikipedia.org/wiki/Nunatak_(band),Nunatak (band),Antarctica,Nunatak (band),,,,,
https://en.wikipedia.org/wiki/Shashmaqam,Shashmaqam,Central Asian,Shashmaqam,,,,,
https://en.wikipedia.org/wiki/Pashto_music,Pashto music,Central Asian,Pashto music,,,,,
https://en.wikipedia.org/wiki/Music_of_Kazakhstan,Kazakh folk music,Central Asian,Kazakh folk music,,,,,
https://en.wikipedia.org/wiki/Music_of_Kyrgyzstan,Kyrgyz folk music,Central Asian,Kyrgyz folk music,,,,,
https://en.wikipedia.org/wiki/Music_of_Mongolia,Mongolian folk music,Central Asian,Mongolian folk music,,,,,
https://en.wikipedia.org/wiki/Tuvan_throat_singing,Tuvan throat singing,Central Asian,Mongolian folk music,,Tuvan throat singing,,,
https://en.wikipedia.org/wiki/Music_of_Tajikistan,Tajik folk music,Central Asian,Tajik folk music,,,,,
https://en.wikipedia.org/wiki/C-pop,C-pop,Chinese,C-pop,,,,,
https://en.wikipedia.org/wiki/Cantopop,Cantopop,Chinese,C-pop,,Cantopop,,,
https://en.wikipedia.org/wiki/Hokkien_pop,Hokkien pop,Chinese,C-pop,,Hokkien pop,,,
https://en.wikipedia.org/wiki/Mandopop,Mandopop,Chinese,C-pop,,Mandopop,,,
https://en.wikipedia.org/wiki/Chinese_hip_hop,Chinese hip hop,Chinese,Chinese hip hop,,,,,
https://en.wikipedia.org/wiki/Music_of_China,Chinese folk music,Chinese,Chinese folk music,,,,,
https://en.wikipedia.org/wiki/Chinese_rock,Chinese rock,Chinese,Chinese rock,,,,,
https://en.wikipedia.org/wiki/Hong_Kong_English_pop,Hong Kong English pop,"Hong Kong, China",Hong Kong English pop,,,,,
https://en.wikipedia.org/wiki/Hong_Kong_hip_hop,Hong Kong hip hop,"Hong Kong, China",Hong Kong hip hop,,,,,
https://en.wikipedia.org/wiki/Taiwanese_hip_hop,Taiwanese hip hop,Taiwanese,Taiwanese hip hop,,,,,
https://en.wikipedia.org/wiki/Hokkien_pop,Taiwanese pop,Taiwanese,Taiwanese pop,,,,,
https://en.wikipedia.org/wiki/Taiwanese_rock,Taiwanese rock,Taiwanese,Taiwanese rock,,,,,
https://en.wikipedia.org/wiki/Anime_song,Anime song,Japanese,Anime song,,,,,
https://en.wikipedia.org/wiki/Enka,Enka,Japanese,Enka,,,,,
https://en.wikipedia.org/wiki/J-pop,J-pop,Japanese,J-pop,,,,,
https://en.wikipedia.org/wiki/Japanese_hip_hop,Japanese hip hop,Japanese,Japanese hip hop,,,,,
https://en.wikipedia.org/wiki/Japanese_jazz,Japanese jazz,Japanese,Japanese jazz,,,,,
https://en.wikipedia.org/wiki/Japanese_rock,Japanese rock,Japanese,Japanese rock,,,,,
https://en.wikipedia.org/wiki/Kayōkyoku,Kayōkyoku,Japanese,Kayōkyoku,,,,,
https://en.wikipedia.org/wiki/K-pop,K-pop,Korean,K-pop,,,,,
https://en.wikipedia.org/wiki/Korean_folk_music,Korean folk music,Korean,Korean folk music,,,,,
https://en.wikipedia.org/wiki/Korean_hip_hop,Korean hip hop,Korean,Korean hip hop,,,,,
https://en.wikipedia.org/wiki/Korean_rock,Korean rock,Korean,Korean rock,,,,,
https://en.wikipedia.org/wiki/Trot_(music),Trot,Korean,Trot,,,,,
https://en.wikipedia.org/wiki/Asian_Underground,Asian Underground,South Asian,Asian Underground,,,,,
https://en.wikipedia.org/wiki/Baul,Baul,South Asian,Baul,,,,,
https://en.wikipedia.org/wiki/Bhangra_(music),Bhangra,South Asian,Bhangra,,,,,
https://en.wikipedia.org/wiki/Bhawaiya,Bhawaiya,South Asian,Bhawaiya,,,,,
https://en.wikipedia.org/wiki/Dappankuthu,Dappankuthu,South Asian,Dappankuthu,,,,,
https://en.wikipedia.org/wiki/Dohori,Dohori,South Asian,Dohori,,,,,
https://en.wikipedia.org/wiki/Filmi,Filmi,South Asian,Filmi,,,,,
https://en.wikipedia.org/wiki/Indian_classical_music,Indian classical,South Asian,Indian classical,,,,,
https://en.wikipedia.org/wiki/Carnatic_music,Carnatic,South Asian,Indian classical,,Carnatic,,,
https://en.wikipedia.org/wiki/Hindustani_Classical_Music,Hindustani classical,South Asian,Indian classical,,Hindustani classical,,,
https://en.wikipedia.org/wiki/Indian_jazz,Indian jazz,South Asian,Indian jazz,,,,,
https://en.wikipedia.org/wiki/Indian_pop,Indian pop,South Asian,Indian pop,,,,,
https://en.wikipedia.org/wiki/Indian_rock,Indian rock,South Asian,Indian rock,,,,,
https://en.wikipedia.org/wiki/Raga_rock,Raga rock,South Asian,Indian rock,,Raga rock,,,
https://en.wikipedia.org/wiki/Lavani,Lavani,South Asian,Lavani,,,,,
https://en.wikipedia.org/wiki/Morlam,Morlam,South Asian,Morlam,,,,,
https://en.wikipedia.org/wiki/Raga,Ragini,South Asian,Ragini,,,,,
https://en.wikipedia.org/wiki/Sufi_rock,Sufi rock,South Asian,Sufi rock,,,,,
https://en.wikipedia.org/wiki/Music_of_Sri_Lanka,Sri Lankan:,Sri Lankan,,,,,,
https://en.wikipedia.org/wiki/Baila_(genre),Baila,Sri Lankan,Baila,,,,,
https://en.wikipedia.org/wiki/Sri_Lankan_hip_hop,Sri Lankan hip hop,Sri Lankan,Sri Lankan hip hop,,,,,
https://en.wikipedia.org/wiki/Malaysian_hip_hop,Malaysian hip hop,Malaysian,Malaysian hip hop,,,,,
https://en.wikipedia.org/wiki/Malaysian_pop,Malaysian pop,Malaysian,Malaysian pop,,,,,
https://en.wikipedia.org/wiki/Malaysian_rock,Malaysian rock,Malaysian,Malaysian rock,,,,,
https://en.wikipedia.org/wiki/Gamelan,Gamelan,Indonesian,Gamelan,,,,,
https://en.wikipedia.org/wiki/Dangdut,Dangdut,Indonesian,Dangdut,,,,,
https://en.wikipedia.org/wiki/Indo_pop,Indo pop,Indonesian,Indo pop,,,,,
https://en.wikipedia.org/wiki/Sundanese_pop,Sundanese pop,Indonesian,Indo pop,,Sundanese pop,,,
https://en.wikipedia.org/wiki/Keroncong,Keroncong,Indonesian,Keroncong,,,,,
https://en.wikipedia.org/wiki/Luk_thung,Luk thung,Thai,Luk thung,,,,,
https://en.wikipedia.org/wiki/Luk_krung,Luk krung,Thai,Luk thung,,Luk krung,,,
https://en.wikipedia.org/wiki/Thai_pop_music,Thai pop,Thai,Thai pop,,,,,
https://en.wikipedia.org/wiki/String_(Thai_pop),Thai string pop,Thai,Thai pop,,Thai string pop,,,
https://en.wikipedia.org/wiki/Manila_sound,Manila sound,Filipino,Manila sound,,,,,
https://en.wikipedia.org/wiki/Original_Pilipino_Music,Original Pilipino,Filipino,Manila sound,,Original Pilipino,,,
https://en.wikipedia.org/wiki/Pinoy_pop,Pinoy pop,Filipino,Pinoy pop,,,,,
https://en.wikipedia.org/wiki/Pinoy_rock,Pinoy rock,Filipino,Pinoy rock,,,,,
https://en.wikipedia.org/wiki/L-pop,L-pop,Lao,L-pop,,,,,
https://en.wikipedia.org/wiki/Mor_lam,Mor lam,Lao,Mor lam,,,,,
https://en.wikipedia.org/wiki/V-pop,V-pop,Vietnamese,V-pop,,,,,
https://en.wikipedia.org/wiki/Middle_Eastern_music,Main article: Middle Eastern music,Middle Eastern,Main article: Middle Eastern music,,,,,
https://en.wikipedia.org/wiki/Arabic_music,Arabic music,Middle Eastern,Arabic music,,,,,
https://en.wikipedia.org/wiki/Arabic_pop_music,Arabic pop music,Middle Eastern,Arabic music,,Arabic pop music,,,
https://en.wikipedia.org/wiki/Fann_at-Tanbura,Fann at-Tanbura,Middle Eastern,Fann at-Tanbura,,,,,
https://en.wikipedia.org/wiki/Fijiri,Fijiri,Middle Eastern,Fijiri,,,,,
https://en.wikipedia.org/wiki/Khaliji_(music),Khaliji,Middle Eastern,Khaliji,,,,,
https://en.wikipedia.org/wiki/Liwa_(music),Liwa,Middle Eastern,Liwa,,,,,
https://en.wikipedia.org/wiki/Music_of_Israel,Music of Israel,Middle Eastern,Music of Israel,,,,,
https://en.wikipedia.org/wiki/Persian_traditional_music,Persian traditional music,Middle Eastern,Persian traditional music,,,,,
https://en.wikipedia.org/wiki/Sawt_(music),Sawt,Middle Eastern,Sawt,,,,,
https://en.wikipedia.org/wiki/Music_of_Turkey,Music of Turkey,Middle Eastern,Music of Turkey,,,,,
https://en.wikipedia.org/wiki/Turkish_folk_music,Turkish folk music,Middle Eastern,Music of Turkey,,Turkish folk music,,,
https://en.wikipedia.org/wiki/Gypsy_style,Gypsy music,Middle Eastern,Music of Turkey,,Turkish folk music,Gypsy music,,
https://en.wikipedia.org/wiki/Australian_folk_music,Australian folk music,Australasia & Oceania,Australian folk music,,,,,
https://en.wikipedia.org/wiki/Australian_hip_hop,Australian hip hop,Australasia & Oceania,Australian hip hop,,,,,
https://en.wikipedia.org/wiki/Indigenous_music_of_Australia,Indigenous music of Australia,Australasia & Oceania,Indigenous music of Australia,,,,,
https://en.wikipedia.org/wiki/Music_of_Hawaii,Music of Hawaii,Australasia & Oceania,Music of Hawaii,,,,,
https://en.wikipedia.org/wiki/Music_of_New_Zealand,Music of New Zealand,Australasia & Oceania,Music of New Zealand,,,,,
https://en.wikipedia.org/wiki/Māori_music,Māori music,Australasia & Oceania,Music of New Zealand,,Māori music,,,
https://en.wikipedia.org/wiki/Kapa_haka,Kapa haka,Australasia & Oceania,Music of New Zealand,,Māori music,Kapa haka,,
https://en.wikipedia.org/wiki/Music_of_Polynesia,Music of Polynesia,Australasia & Oceania,Music of Polynesia,,,,,
https://en.wikipedia.org/wiki/Music_of_Samoa,Music of Samoa,Australasia & Oceania,Music of Samoa,,,,,
https://en.wikipedia.org/wiki/Balkan_music,Balkan music,Balkan States,Balkan music,,,,,
https://en.wikipedia.org/wiki/Balkan_brass,Balkan brass,Balkan States,Balkan music,,Balkan brass,,,
https://en.wikipedia.org/wiki/Balkan_folk_music,Balkan folk music,Balkan States,Balkan music,,Balkan folk music,,,
https://en.wikipedia.org/wiki/Music_of_Albania,Music of Albania,Balkan States,Balkan music,,Music of Albania,,,
https://en.wikipedia.org/wiki/Music_of_Bosnia_and_Herzegovina,Music of Bosnia and Herzegovina,Balkan States,Balkan music,,Music of Bosnia and Herzegovina,,,
https://en.wikipedia.org/wiki/Sevdalinka,Sevdalinka,Balkan States,Balkan music,,Music of Bosnia and Herzegovina,Sevdalinka,,
https://en.wikipedia.org/wiki/Music_of_Bulgaria,Music of Bulgaria,Balkan States,Balkan music,,Music of Bulgaria,,,
https://en.wikipedia.org/wiki/Music_of_Cyprus,Music of Cyprus,Balkan States,Balkan music,,Music of Cyprus,,,
https://en.wikipedia.org/wiki/Music_of_Greece,Music of Greece,Balkan States,Balkan music,,Music of Greece,,,
https://en.wikipedia.org/wiki/Music_of_Kosovo,Music of Kosovo,Balkan States,Balkan music,,Music of Kosovo,,,
https://en.wikipedia.org/wiki/Music_of_Montenegro,Music of Montenegro,Balkan States,Balkan music,,Music of Montenegro,,,
https://en.wikipedia.org/wiki/Music_of_North_Macedonia,Music of North Macedonia,Balkan States,Balkan music,,Music of North Macedonia,,,
https://en.wikipedia.org/wiki/Music_of_Romania,Music of Romania,Balkan States,Balkan music,,Music of Romania,,,
https://en.wikipedia.org/wiki/Romani_music,Romani music,Balkan States,Balkan music,,Music of Romania,Romani music,,
https://en.wikipedia.org/wiki/Manele,Manele,Balkan States,Balkan music,,Music of Romania,Romani music,Manele,
https://en.wikipedia.org/wiki/Gypsy_style,Gypsy music,Balkan States,Balkan music,,Music of Romania,Romani music,Gypsy music,
https://en.wikipedia.org/wiki/Lithuanian_folk_music,Lithuanian folk music,Baltic States,Lithuanian folk music,,,,,
https://en.wikipedia.org/wiki/Music_of_Estonia,Music of Estonia,Baltic States,Music of Estonia,,,,,
https://en.wikipedia.org/wiki/Music_of_Latvia,Music of Latvia,Baltic States,Music of Latvia,,,,,
https://en.wikipedia.org/wiki/Music_of_Armenia,Music of Armenia,Caucasus,Music of Armenia,,,,,
https://en.wikipedia.org/wiki/Music_of_Azerbaijan,Music of Azerbaijan,Caucasus,Music of Azerbaijan,,,,,
https://en.wikipedia.org/wiki/Music_of_Georgia_(country),Music of Georgia (country),Caucasus,Music of Georgia (country),,,,,
https://en.wikipedia.org/wiki/Music_of_Austria,Music of Austria,Central European States,Music of Austria,,,,,
https://en.wikipedia.org/wiki/Viennese_waltz,Viennese waltz,Central European States,Music of Austria,,Viennese waltz,,,
https://en.wikipedia.org/wiki/Yodeling,Yodeling,Central European States,Music of Austria,,Yodeling,,,
https://en.wikipedia.org/wiki/Music_of_Croatia,Music of Croatia,Central European States,Music of Croatia,,,,,
https://en.wikipedia.org/wiki/Music_of_the_Czech_Republic,Music of the Czech Republic,Central European States,Music of the Czech Republic,,,,,
https://en.wikipedia.org/wiki/Polka,Polka,Central European States,Music of the Czech Republic,,Polka,,,
https://en.wikipedia.org/wiki/Music_of_Germany,Music of Germany,Central European States,Music of Germany,,,,,
https://en.wikipedia.org/wiki/Music_of_Hungary,Music of Hungary,Central European States,Music of Hungary,,,,,
https://en.wikipedia.org/wiki/Music_of_Liechtenstein,Music of Liechtenstein,Central European States,Music of Liechtenstein,,,,,
https://en.wikipedia.org/wiki/Music_of_Poland,Music of Poland,Central European States,Music of Poland,,,,,
https://en.wikipedia.org/wiki/Polka,Polka,Central European States,Music of Poland,,Polka,,,
https://en.wikipedia.org/wiki/Music_of_Serbia,Music of Serbia,Central European States,Music of Serbia,,,,,
https://en.wikipedia.org/wiki/Music_of_Slovakia,Music of Slovakia,Central European States,Music of Slovakia,,,,,
https://en.wikipedia.org/wiki/Music_of_Slovenia,Music of Slovenia,Central European States,Music of Slovenia,,,,,
https://en.wikipedia.org/wiki/Music_of_Switzerland,Music of Switzerland,Central European States,Music of Switzerland,,,,,
https://en.wikipedia.org/wiki/Yodeling,Yodeling,Central European States,Music of Switzerland,,Yodeling,,,
https://en.wikipedia.org/wiki/Nordic_folk_music,Nordic folk music,Nordic/Scandinavian States,Nordic folk music,,,,,
https://en.wikipedia.org/wiki/Music_of_Denmark,Music of Denmark,Nordic/Scandinavian States,Nordic folk music,,Music of Denmark,,,
https://en.wikipedia.org/wiki/Danish_traditional_music,Danish traditional music,Nordic/Scandinavian States,Nordic folk music,,Music of Denmark,Danish traditional music,,
https://en.wikipedia.org/wiki/Music_of_Finland,Music of Finland,Nordic/Scandinavian States,Nordic folk music,,Music of Finland,,,
https://en.wikipedia.org/wiki/Jenkka,Jenkka,Nordic/Scandinavian States,Nordic folk music,,Music of Finland,Jenkka,,
https://en.wikipedia.org/wiki/Rautalanka,Rautalanka (Finnish surf-rock),Nordic/Scandinavian States,Nordic folk music,,Music of Finland,Rautalanka (Finnish surf-rock),,
https://en.wikipedia.org/wiki/Music_of_Iceland,Music of Iceland,Nordic/Scandinavian States,Nordic folk music,,Music of Iceland,,,
https://en.wikipedia.org/wiki/Music_of_Norway,Music of Norway,Nordic/Scandinavian States,Nordic folk music,,Music of Norway,,,
https://en.wikipedia.org/wiki/Music_of_Sweden,Music of Sweden,Nordic/Scandinavian States,Nordic folk music,,Music of Sweden,,,
https://en.wikipedia.org/wiki/Music_of_the_Faroe_Islands,Music of the Faroe Islands,Nordic/Scandinavian States,Nordic folk music,,Music of the Faroe Islands,,,
https://en.wikipedia.org/wiki/Viking_metal,Viking metal,Nordic/Scandinavian States,Nordic folk music,,Viking metal,,,
https://en.wikipedia.org/wiki/Klezmer,Klezmer,Slavic States,Klezmer,,,,,
https://en.wikipedia.org/wiki/Music_of_Belarus,Music of Belarus,Slavic States,Music of Belarus,,,,,
https://en.wikipedia.org/wiki/Music_of_Moldova,Music of Moldova,Slavic States,Music of Moldova,,,,,
https://en.wikipedia.org/wiki/Music_of_Russia,Music of Russia,Slavic States,Music of Russia,,,,,
https://en.wikipedia.org/wiki/Music_of_Buryatia,Music of Buryatia,Slavic States,Music of Russia,,Music of Buryatia,,,
https://en.wikipedia.org/wiki/Russian_folk_music,Russian folk music,Slavic States,Music of Russia,,Russian folk music,,,
https://en.wikipedia.org/wiki/Music_of_Ukraine,Music of Ukraine,Slavic States,Music of Ukraine,,,,,
https://en.wikipedia.org/wiki/Music_of_Yugoslavia,Music of Yugoslavia,Slavic States,Music of Yugoslavia,,,,,
https://en.wikipedia.org/wiki/Music_of_Andorra,Music of Andorra,Western European,Music of Andorra,,,,,
https://en.wikipedia.org/wiki/Music_of_Belgium,Music of Belgium,Western European,Music of Belgium,,,,,
https://en.wikipedia.org/wiki/Belgian_hardcore_techno,Belgian hardcore techno,Western European,Music of Belgium,,Belgian hardcore techno,,,
https://en.wikipedia.org/wiki/Belgian_hip-hop,Belgian hip-hop,Western European,Music of Belgium,,Belgian hip-hop,,,
https://en.wikipedia.org/wiki/Belgian_jazz,Belgian jazz,Western European,Music of Belgium,,Belgian jazz,,,
https://en.wikipedia.org/wiki/Rock_music_in_Belgium,Belgian rock,Western European,Music of Belgium,,Belgian rock,,,
https://en.wikipedia.org/wiki/Music_of_France,Music of France,Western European,Music of France,,,,,
https://en.wikipedia.org/wiki/French_classical_music,French classical music,Western European,Music of France,,French classical music,,,
https://en.wikipedia.org/wiki/French_electronic_music,French electronic music,Western European,Music of France,,French electronic music,,,
https://en.wikipedia.org/wiki/French_folk_music,French folk music,Western European,Music of France,,French folk music,,,
https://en.wikipedia.org/wiki/Bal-musette,Bal-musette,Western European,Music of France,,French folk music,Bal-musette,,
https://en.wikipedia.org/wiki/Chanson_réaliste,Chanson réaliste,Western European,Music of France,,French folk music,Chanson réaliste,,
https://en.wikipedia.org/wiki/French_hip-hop,French hip-hop,Western European,Music of France,,French hip-hop,,,
https://en.wikipedia.org/wiki/French_house,French house,Western European,Music of France,,French house,,,
https://en.wikipedia.org/wiki/French_jazz,French jazz,Western European,Music of France,,French jazz,,,
https://en.wikipedia.org/wiki/French_pop_music,French pop music,Western European,Music of France,,French pop music,,,
https://en.wikipedia.org/wiki/Music_of_Ireland,Music of Ireland,Western European,Music of Ireland,,,,,
https://en.wikipedia.org/wiki/Celtic_music,Celtic music,Western European,Music of Ireland,,Celtic music,,,
https://en.wikipedia.org/wiki/Music_of_Italy,Music of Italy,Western European,Music of Italy,,,,,
https://en.wikipedia.org/wiki/Italian_classical_music,Italian classical music,Western European,Music of Italy,,Italian classical music,,,
https://en.wikipedia.org/wiki/Italian_folk_music,Italian folk music,Western European,Music of Italy,,Italian folk music,,,
https://en.wikipedia.org/wiki/Italian_hip-hop,Italian hip-hop,Western European,Music of Italy,,Italian hip-hop,,,
https://en.wikipedia.org/wiki/Italian_jazz,Italian jazz,Western European,Music of Italy,,Italian jazz,,,
https://en.wikipedia.org/wiki/Italian_popular_music,Italian popular music,Western European,Music of Italy,,Italian popular music,,,
https://en.wikipedia.org/wiki/Music_of_Luxembourg,Music of Luxembourg,Western European,Music of Luxembourg,,,,,
https://en.wikipedia.org/wiki/Music_of_Malta,Music of Malta,Western European,Music of Malta,,,,,
https://en.wikipedia.org/wiki/Music_of_Monaco,Music of Monaco,Western European,Music of Monaco,,,,,
https://en.wikipedia.org/wiki/Music_of_the_Netherlands,Music of the Netherlands,Western European,Music of the Netherlands,,,,,
https://en.wikipedia.org/wiki/Music_of_Portugal,Music of Portugal,Western European,Music of Portugal,,,,,
https://en.wikipedia.org/wiki/Chula_(music),Chula,Western European,Music of Portugal,,Portuguese folk music,Chula,,
https://en.wikipedia.org/wiki/Desgarrada,Desgarrada,Western European,Music of Portugal,,Portuguese folk music,Desgarrada,,
https://en.wikipedia.org/wiki/Fado,Fado,Western European,Music of Portugal,,Portuguese folk music,Fado,,
https://en.wikipedia.org/wiki/Coimbra_fado,Coimbra fado,Western European,Music of Portugal,,Portuguese folk music,Fado,Coimbra fado,
https://en.wikipedia.org/wiki/Pimba,Pimba,Western European,Music of Portugal,,Portuguese folk music,Pimba,,
https://en.wikipedia.org/wiki/Rock_music_in_Portugal,Portuguese rock,Western European,Music of Portugal,,Portuguese rock,,,
https://en.wikipedia.org/wiki/Music_of_Spain,Music of Spain,Western European,Music of Spain,,,,,
https://en.wikipedia.org/wiki/Chirigota,Chirigota,Western European,Music of Spain,,Spanish folk music,Chirigota,,
https://en.wikipedia.org/wiki/Copla_(music),Copla,Western European,Music of Spain,,Spanish folk music,Copla,,
https://en.wikipedia.org/wiki/Cuplé,Cuplé,Western European,Music of Spain,,Spanish folk music,Cuplé,,
https://en.wikipedia.org/wiki/Ensalada_(music),Ensalada,Western European,Music of Spain,,Spanish folk music,Ensalada,,
https://en.wikipedia.org/wiki/Fandango,Fandango,Western European,Music of Spain,,Spanish folk music,Fandango,,
https://en.wikipedia.org/wiki/Flamenco,Flamenco,Western European,Music of Spain,,Spanish folk music,Flamenco,,
https://en.wikipedia.org/wiki/Alegrías,Alegrías,Western European,Music of Spain,,Spanish folk music,Flamenco,Alegrías,
https://en.wikipedia.org/wiki/Bulerías,Bulerías,Western European,Music of Spain,,Spanish folk music,Flamenco,Bulerías,
https://en.wikipedia.org/wiki/Farruca,Farruca,Western European,Music of Spain,,Spanish folk music,Flamenco,Farruca,
https://en.wikipedia.org/wiki/Garrotín,Garrotín,Western European,Music of Spain,,Spanish folk music,Flamenco,Garrotín,
https://en.wikipedia.org/wiki/Rumba_flamenca,Rumba,Western European,Music of Spain,,Spanish folk music,Flamenco,Rumba,
https://en.wikipedia.org/wiki/Soleá,Soleá,Western European,Music of Spain,,Spanish folk music,Flamenco,Soleá,
https://en.wikipedia.org/wiki/Tango_(flamenco),Tango,Western European,Music of Spain,,Spanish folk music,Flamenco,Tango,
https://en.wikipedia.org/wiki/Tientos_(flamenco),Tientos,Western European,Music of Spain,,Spanish folk music,Flamenco,Tientos,
https://en.wikipedia.org/wiki/Zambra,Zambra,Western European,Music of Spain,,Spanish folk music,Flamenco,Zambra,
https://en.wikipedia.org/wiki/Jota_(music),Jota,Western European,Music of Spain,,Spanish folk music,Jota,,
https://en.wikipedia.org/wiki/Muiñeira,Muiñeira,Western European,Music of Spain,,Spanish folk music,Muiñeira,,
https://en.wikipedia.org/wiki/Passacaglia,Pasacalle,Western European,Music of Spain,,Spanish folk music,Pasacalle,,
https://en.wikipedia.org/wiki/Pasodoble,Pasodoble,Western European,Music of Spain,,Spanish folk music,Pasodoble,,
https://en.wikipedia.org/wiki/Sardana,Sardana,Western European,Music of Spain,,Spanish folk music,Sardana,,
https://en.wikipedia.org/wiki/Seguidilla,Seguidilla,Western European,Music of Spain,,Spanish folk music,Seguidilla,,
https://en.wikipedia.org/wiki/Sevillanas,Sevillanas,Western European,Music of Spain,,Spanish folk music,Sevillanas,,
https://en.wikipedia.org/wiki/Tonadilla,Tonadilla,Western European,Music of Spain,,Spanish folk music,Tonadilla,,
https://en.wikipedia.org/wiki/Zortziko,Zortziko,Western European,Music of Spain,,Spanish folk music,Zortziko,,
https://en.wikipedia.org/wiki/Spanish_jazz,Spanish jazz,Western European,Music of Spain,,Spanish jazz,,,
https://en.wikipedia.org/wiki/Rock_music_in_Spain,Spanish rock,Western European,Music of Spain,,Spanish rock,,,
https://en.wikipedia.org/wiki/Music_of_the_United_Kingdom,Music of the United Kingdom,Western European,Music of the United Kingdom,,,,,
https://en.wikipedia.org/wiki/Britpop,Britpop,Western European,Music of the United Kingdom,,Britpop,,,
https://en.wikipedia.org/wiki/English_folk_music,English folk music,Western European,Music of the United Kingdom,,English folk music,,,
https://en.wikipedia.org/wiki/Music_of_Scotland,Music of Scotland,Western European,Music of the United Kingdom,,Music of Scotland,,,
https://en.wikipedia.org/wiki/Music_of_Wales,Music of Wales,Western European,Music of the United Kingdom,,Music of Wales,,,
https://en.wikipedia.org/wiki/Latin_music_(genre),Main article: Latin music,Latin & South American,Main article: Latin music,,,,,
https://en.wikipedia.org/wiki/Music_of_Brazil,Main article: Music of Brazil,Brazilian,Main article: Music of Brazil,,,,,
https://en.wikipedia.org/wiki/Axé_music,Axé,Brazilian,Axé,,,,,
https://en.wikipedia.org/wiki/Brazilian_rock,Brazilian rock,Brazilian,Brazilian rock,,,,,
https://en.wikipedia.org/wiki/Brega_(music),Brega,Brazilian,Brega,,,,,
https://en.wikipedia.org/wiki/Tecnobrega,Tecnobrega,Brazilian,Brega,,Tecnobrega,,,
https://en.wikipedia.org/wiki/Choro,Choro,Brazilian,Choro,,,,,
https://en.wikipedia.org/wiki/Forró,Forró,Brazilian,Forró,,,,,
https://en.wikipedia.org/wiki/Frevo,Frevo,Brazilian,Frevo,,,,,
https://en.wikipedia.org/wiki/Funk_carioca,Funk carioca,Brazilian,Funk carioca,,,,,
https://en.wikipedia.org/wiki/Lambada,Lambada,Brazilian,Lambada,,,,,
https://en.wikipedia.org/wiki/Maracatu,Maracatu,Brazilian,Maracatu,,,,,
https://en.wikipedia.org/wiki/Música_popular_brasileira,Música popular brasileira,Brazilian,Música popular brasileira,,,,,
https://en.wikipedia.org/wiki/Tropicalia,Tropicalia,Brazilian,Música popular brasileira,,Tropicalia,,,
https://en.wikipedia.org/wiki/Música_sertaneja,Música sertaneja,Brazilian,Música sertaneja,,,,,
https://en.wikipedia.org/wiki/Samba,Samba,Brazilian,Samba,,,,,
https://en.wikipedia.org/wiki/Pagode,Pagode,Brazilian,Samba,,Pagode,,,
https://en.wikipedia.org/wiki/Samba_rock,Samba rock,Brazilian,Samba,,Samba rock,,,
https://en.wikipedia.org/wiki/Baithak_Gana,Baithak Gana,Caribbean,Baithak Gana,,,,,
https://en.wikipedia.org/wiki/Bouyon_music,Bouyon,Caribbean,Bouyon,,,,,
https://en.wikipedia.org/wiki/Cadence-lypso,Cadence-lypso,Caribbean,Cadence-lypso,,,,,
